# Group, Points, X-coord, Y-coord, Z-coord
1.000000,441.000000,0.054703,-0.020312,0.000000
1.000000,442.000000,0.055755,-0.020395,0.000000
1.000000,443.000000,0.056807,-0.020474,0.000000
1.000000,444.000000,0.057859,-0.020551,0.000000
1.000000,445.000000,0.058911,-0.020625,0.000000
1.000000,446.000000,0.059963,-0.020696,0.000000
1.000000,447.000000,0.061015,-0.020764,0.000000
1.000000,448.000000,0.062067,-0.020829,0.000000
1.000000,449.000000,0.063119,-0.020891,0.000000
1.000000,450.000000,0.064171,-0.020951,0.000000
1.000000,451.000000,0.065223,-0.021008,0.000000
1.000000,452.000000,0.066275,-0.021063,0.000000
1.000000,453.000000,0.067327,-0.021115,0.000000
1.000000,454.000000,0.068379,-0.021164,0.000000
1.000000,455.000000,0.069431,-0.021211,0.000000
1.000000,456.000000,0.070483,-0.021255,0.000000
1.000000,457.000000,0.071535,-0.021297,0.000000
1.000000,458.000000,0.072587,-0.021336,0.000000
1.000000,459.000000,0.073639,-0.021373,0.000000
1.000000,460.000000,0.074691,-0.021407,0.000000
1.000000,461.000000,0.075743,-0.021439,0.000000
1.000000,462.000000,0.076795,-0.021469,0.000000
1.000000,463.000000,0.077847,-0.021496,0.000000
1.000000,464.000000,0.078899,-0.021521,0.000000
1.000000,465.000000,0.079951,-0.021543,0.000000
1.000000,466.000000,0.081003,-0.021563,0.000000
1.000000,467.000000,0.082055,-0.021581,0.000000
1.000000,468.000000,0.083107,-0.021596,0.000000
1.000000,469.000000,0.084159,-0.021610,0.000000
1.000000,470.000000,0.085211,-0.021620,0.000000
1.000000,471.000000,0.086263,-0.021629,0.000000
1.000000,472.000000,0.087315,-0.021635,0.000000
1.000000,473.000000,0.088367,-0.021638,0.000000
1.000000,474.000000,0.089419,-0.021640,0.000000
1.000000,475.000000,0.090471,-0.021639,0.000000
1.000000,476.000000,0.091523,-0.021636,0.000000
1.000000,477.000000,0.092575,-0.021630,0.000000
1.000000,478.000000,0.093627,-0.021622,0.000000
1.000000,479.000000,0.094679,-0.021612,0.000000
1.000000,480.000000,0.095731,-0.021599,0.000000
1.000000,481.000000,0.096783,-0.021584,0.000000
1.000000,482.000000,0.097835,-0.021567,0.000000
1.000000,483.000000,0.098887,-0.021547,0.000000
1.000000,484.000000,0.099939,-0.021524,0.000000
1.000000,485.000000,0.100991,-0.021499,0.000000
1.000000,486.000000,0.102043,-0.021472,0.000000
1.000000,487.000000,0.103095,-0.021442,0.000000
1.000000,488.000000,0.104147,-0.021409,0.000000
1.000000,489.000000,0.105199,-0.021374,0.000000
1.000000,490.000000,0.106251,-0.021337,0.000000
1.000000,491.000000,0.107303,-0.021296,0.000000
1.000000,492.000000,0.108355,-0.021253,0.000000
1.000000,493.000000,0.109407,-0.021208,0.000000
1.000000,494.000000,0.110459,-0.021160,0.000000
1.000000,495.000000,0.111511,-0.021109,0.000000
1.000000,496.000000,0.112563,-0.021055,0.000000
1.000000,497.000000,0.113615,-0.020999,0.000000
1.000000,498.000000,0.114667,-0.020940,0.000000
1.000000,499.000000,0.115719,-0.020878,0.000000
1.000000,500.000000,0.116771,-0.020814,0.000000
1.000000,501.000000,0.117823,-0.020747,0.000000
1.000000,502.000000,0.118875,-0.020677,0.000000
1.000000,503.000000,0.119927,-0.020604,0.000000
1.000000,504.000000,0.120979,-0.020528,0.000000
1.000000,505.000000,0.122031,-0.020450,0.000000
1.000000,506.000000,0.123083,-0.020368,0.000000
1.000000,507.000000,0.124135,-0.020284,0.000000
1.000000,508.000000,0.125187,-0.020197,0.000000
1.000000,509.000000,0.126239,-0.020107,0.000000
1.000000,510.000000,0.127291,-0.020014,0.000000
1.000000,511.000000,0.128343,-0.019918,0.000000
1.000000,512.000000,0.129395,-0.019819,0.000000
1.000000,513.000000,0.130447,-0.019717,0.000000
1.000000,514.000000,0.131499,-0.019612,0.000000
1.000000,515.000000,0.132551,-0.019504,0.000000
1.000000,516.000000,0.133603,-0.019393,0.000000
1.000000,517.000000,0.134655,-0.019279,0.000000
1.000000,518.000000,0.135707,-0.019162,0.000000
1.000000,519.000000,0.136759,-0.019041,0.000000
1.000000,520.000000,0.137811,-0.018918,0.000000
1.000000,521.000000,0.138863,-0.018791,0.000000
1.000000,522.000000,0.139915,-0.018662,0.000000
1.000000,523.000000,0.140967,-0.018529,0.000000
1.000000,524.000000,0.142019,-0.018393,0.000000
1.000000,525.000000,0.143071,-0.018254,0.000000
1.000000,526.000000,0.144123,-0.018111,0.000000
1.000000,527.000000,0.145175,-0.017965,0.000000
1.000000,528.000000,0.146227,-0.017816,0.000000
1.000000,529.000000,0.147279,-0.017664,0.000000
1.000000,530.000000,0.148331,-0.017508,0.000000
1.000000,531.000000,0.149383,-0.017349,0.000000
1.000000,532.000000,0.150435,-0.017187,0.000000
1.000000,533.000000,0.151487,-0.017022,0.000000
1.000000,534.000000,0.152539,-0.016853,0.000000
1.000000,535.000000,0.153591,-0.016680,0.000000
1.000000,536.000000,0.154643,-0.016505,0.000000
1.000000,537.000000,0.155695,-0.016325,0.000000
1.000000,538.000000,0.156747,-0.016143,0.000000
1.000000,539.000000,0.157798,-0.015957,0.000000
1.000000,540.000000,0.158850,-0.015767,0.000000
1.000000,541.000000,0.159902,-0.015574,0.000000
1.000000,542.000000,0.160954,-0.015378,0.000000
1.000000,543.000000,0.162006,-0.015177,0.000000
1.000000,544.000000,0.163058,-0.014974,0.000000
1.000000,545.000000,0.164110,-0.014767,0.000000
1.000000,546.000000,0.165162,-0.014556,0.000000
1.000000,547.000000,0.166214,-0.014341,0.000000
1.000000,548.000000,0.167266,-0.014123,0.000000
